autoid,trajectory_id,connection_timestamp,connection_location,connection_location_wkt,antenna_id,cgi_hex,antenna_location,antenna_location_wkt
1704,133,2020-01-13T09:48:18,0101000000AB0A33E352600941F8A34D9769372641,POINT(207882.360937198 727988.795514225),UIN4712R,4250127A9B811,0101000020F707000032ECDF655FA30941EC9F2B45C4472641,POINT(210027.924743505 730082.135098455)
1705,133,2020-01-13T09:58:15,0101000000E671E81A2DF908418F8DD80DD2FE2541,POINT(204581.638138666 720745.027042793),UNS4155W,4250127C6A254,0101000020F7070000212081AD841809419BCB208E7FBA2541,POINT(205584.584718944 711999.777593959)
1706,133,2020-01-13T09:58:51,0101000000BF83A469C8F40841EC4127B3D2FA2541,POINT(204441.051583318 720233.349908886),UNC4370T,4250127C6AAB7,0101000020F70700007D24F7FCDBE80741E12D8314EFF82541,POINT(195867.498518262 719991.540063318)
1707,133,2020-01-13T10:02:57,0101000000BFD1FB3B4CCD0841AB3D70097CE12541,POINT(203177.529288901 716990.018434455),UNS1711T,4250127C642D9,0101000020F707000072C66738E3BB08416418FF992AA82541,POINT(202620.402541685 709653.300774348)
1708,133,2020-01-13T10:05:28,0101000000A02284305CC0084143908310E8D02541,POINT(202763.523689528 714868.03225375),UNS4238T,4250127C6A58F,0101000020F70700002C7BA49BBCE90741DE2469B27BD92541,POINT(195895.575997317 715965.848458435)
1709,133,2020-01-13T10:07:41,01010000004910469547C1084158C40EF9C2C12541,POINT(202792.947887542 712929.486440788),UNC4061X,4250127C69EA9,0101000020F7070000FF92EFC473DB07411E2B9E024EC52541,POINT(195438.471160077 713383.005112979)
1710,133,2020-01-13T10:09:57,0101000000CBB3954E37C00841CFBA11CD51B22541,POINT(202758.913371472 710952.900525892),UNS0562R,4250127C615F5,0101000020F707000063F8417C86E507419AA156569F902541,POINT(195760.810672703 706639.668629694)
1711,133,2020-01-13T10:18:09,01010000009742EDE98CBD084180C4B1AC2C7F2541,POINT(202673.614222069 704406.337293759),UNS4094V,4250127C59FF1,0101000020F7070000A198ED37F2DD07417F788FEC43592541,POINT(195518.277308648 699553.962032094)
1712,133,2020-01-13T10:20:00,010100000048AA6B3487AE08419AC5AF5D9F732541,POINT(202192.90059598 702927.682981658),UNS4060T,4250127C69E9B,0101000020F7070000AFEBAA5BCAEC07416375E76F67A72541,POINT(195993.294759599 709555.718562764)
1713,133,2020-01-13T10:20:15,0101000000BCB4790104AF08417DCB2FE5E6712541,POINT(202208.500720417 702707.447630271),UNE4968X,4250127C5C217,0101000020F70700000BFD50DAC6440841B3854464124F2541,POINT(198808.856599786 698249.195835283)
1714,133,2020-01-13T10:25:32,0101000000E94D339F399F0841B15DC0F0494E2541,POINT(201703.202734574 698148.970217636),UNS4949I,4250127C5C15A,0101000020F70700005D514C6443A20741028A46CEFE592541,POINT(193608.42397369 699647.402881921)
1715,133,2020-01-13T10:25:44,01010000007F8A5A53679D08412C684DC80A4D2541,POINT(201644.915700037 697989.391215568),UNE4968V,4250127C5C215,0101000020F70700000BFD50DAC6440841B3854464124F2541,POINT(198808.856599786 698249.195835283)
1716,133,2020-01-13T10:26:59,0101000000FE154BC0999C0841E819A29B99442541,POINT(201619.218893215 696908.803971109),UNS4289J,4250127C5A793,0101000020F7070000AF65395E309C0741FDE5EAE1B3632541,POINT(193414.046007914 700889.941245258)
1717,133,2020-01-13T10:30:50,010100000003B83D8B2689084164C4C63B502B2541,POINT(200996.817988813 693672.116750848),UNS3001R,4250127C5753B,0101000020F707000086DFEF1C1F700841C160766D8DEA2441,POINT(200195.889129397 685382.713793777)
1718,133,2020-01-13T10:33:15,0101000000E4CB5084A1950841BC3520362A1B2541,POINT(201396.189607232 691605.105714492),UNS6506W,4250127C5FE2A,0101000020F70700008D05467D8492074180CDD32445122541,POINT(193104.561168712 690466.571928427)
1719,133,2020-01-13T10:37:17,010100000056913CC9217D0841AA5727D4BC002541,POINT(200612.223260055 688222.414362659),UNS3154K,4250127C57B34,0101000020F707000084C4F11C3E3308418B73A0173FF32441,POINT(198247.76413301 686495.546146022)
1720,133,2020-01-13T10:44:44,0101000000D2C2306B863208416A73940D9BD12441,POINT(198224.802339098 682189.526523215),UWE3550T,4250127398AAF,0101000020F7070000244D1A05949907414CB01B18E89F2441,POINT(193330.502491572 675828.047086248)
1721,133,2020-01-13T10:54:40,0101000000BAB5333565680741116CFC3329B02441,POINT(191756.650977535 677908.601535203),UWE0779V,4250127931E73,0101000020F707000048D8B80A72A50641A00D4EB0FB982441,POINT(185518.255235376 674941.844345499)
1722,133,2020-01-13T10:55:48,01010000006648BFE4F1550741C0480F1D05AA2441,POINT(191166.236692968 677122.556757234),UTN0211S,4250127390840,0101000020F7070000677CE1AA42170741A66B303F199C2441,POINT(189160.333437893 675340.623416294)
1723,133,2020-01-13T11:06:36,01010000003B37899372C00641B313057AE6712441,POINT(186382.322039062 669939.238319984),UWI6308W,4250127CFF66E,0101000020F707000090E432BF0C220641644B94AFF04E2441,POINT(181313.593358789 665464.342928272)
1724,133,2020-01-13T11:15:00,0101000000E1881BFB1D8906418A3C28FCE73A2441,POINT(184611.747611112 662899.99249448),UTC0195K,4250127CF079E,0101000020F7070000CE2E47585A180641C5026F5F8C512441,POINT(181003.29310452 665798.18639382)
1725,133,2020-01-13T11:19:53,01010000007E69F1CCD36706411F3CCE1B691B2441,POINT(183546.475069832 658868.554307822),UWI6443V,4250127BBFBB3,0101000020F7070000C4E7F25C1FB70541F009437550352441,POINT(177891.92038518 662184.229027091)
1726,133,2020-01-13T11:28:50,010100000061DEB327FAB00641B2BC69BD76E72341,POINT(185887.269386041 652219.369947335),UWE3292V,425012744809D,0101000020F70700001B7A6DA7941906412D154B7B04DF2341,POINT(181042.58175178 651138.240807211)
1761,135,2020-01-13T09:28:00,01010000002AF64E77A46A0A41CBE4F7E4BEB72641,POINT(216404.558256076 744415.447203779),UNC4261R,4250127A8A673,0101000020F707000041B11A1A4468094113F0069ED6DF2641,POINT(208136.512746224 749547.308646681)
1762,135,2020-01-13T09:31:48,0101000000BA2E8A677D0B0A41C73F78E8CAB12641,POINT(213359.675556531 743653.454042428),UNN4004X,4250127AA9C6F,0101000020F707000015FD4D3C50290A41716007AEECC82641,POINT(214314.029445626 746614.33990003)
1763,135,2020-01-13T09:32:28,01010000008CC3F4402BFE0941F472C63E3AAC2641,POINT(212933.40671685 742941.122607796),UNN4852V,4250127A7BD8D,0101000020F70700000874FB3D7F9D0941902EFB3333902641,POINT(209839.905264765 739353.601525741)
1764,135,2020-01-13T09:35:06,01010000001AD47C4208A60941C944B9AFC7A02641,POINT(210113.032464654 741475.843210363),UNN4852I,4250127A7BD90,0101000020F70700000874FB3D7F9D0941902EFB3333902641,POINT(209839.905264765 739353.601525741)
1765,135,2020-01-13T09:40:41,0101000000D59D668E1D8309419FE26B3A1E7F2641,POINT(208995.694531663 737167.114104349),UNC4328W,4250127A7A916,0101000020F7070000D425C0BB831C0941CFCBCDD86DAF2641,POINT(205712.466675087 743350.9234451)
1766,135,2020-01-13T09:42:40,0101000000CB5B31B848980941207F4DCF016D2641,POINT(209673.089937894 734848.904888127),UIN0719S,4250127A91C18,0101000020F707000068E2A777139E0941865E01CC91422641,POINT(209858.433425683 729416.898447946)
1767,135,2020-01-13T09:47:54,0101000000678F3B44708C094129C508DDEF3E2641,POINT(209294.033316727 728951.931707536),UNC1815J,4250127A946EF,0101000020F707000006CDBDF2CD3309414ECC460A71262641,POINT(206457.743526079 725816.520071396)
1768,135,2020-01-13T09:54:42,010100000001A2E4662CD308412EF636CD83162641,POINT(203365.55024077 723777.900809949),UIN0759R,4250127A91DA7,0101000020F70700003AB045614DDB0941EAFCE02E00342641,POINT(211817.672496201 727552.091560272)
1769,135,2020-01-13T09:56:22,01010000006AAEA5C4D29808410D818ED4D5102641,POINT(201498.346019137 723050.91514972),UIN4959W,4250127C6C1BC,0101000020F7070000D48D56BF2ED3074194BEF47ED8FC2541,POINT(195173.843426807 720492.247961002)
1770,135,2020-01-13T09:59:48,0101000000797BDD78452908413BBDC75A9B002641,POINT(197928.684016194 720973.677305139),UNC4216J,4250127C6A4B9,0101000020F70700006E64D181E953084155148029E53A2641,POINT(199293.188387665 728434.581055293)
1771,135,2020-01-13T10:06:28,0101000000663FD97047AA07411959EB5314E22541,POINT(193864.930101867 717066.163904938),UNS1881I,4250127C64982,0101000020F7070000C85D2ED870650841AA4BA392B7C22541,POINT(199854.105557187 713051.786402096)
1772,135,2020-01-13T10:10:00,01010000008E7665DA2BA60741BDBD6E9836C02541,POINT(193733.481638838 712731.297719888),UNS1880J,4250127C64979,0101000020F7070000A5524AE64DB208416D23530349B82541,POINT(202313.737446447 711716.506493671)
1773,135,2020-01-13T10:10:35,0101000000F334218860A007411F46968EA9BA2541,POINT(193548.066469587 712020.778490249),UNC4428R,4250127C6ACF9,0101000020F7070000F092198CE7E7074103ADC4DC0CF12541,POINT(195836.943408153 718982.431188017)
1774,135,2020-01-13T10:12:13,01010000002E4066C9938B07413951EA3EC5AB2541,POINT(192882.473339559 710114.622881449),UNS4518K,4250127C6B07C,0101000020F70700005A785D9DBDE507412C1BA0154E882541,POINT(195767.701838436 705575.042237138)
1775,135,2020-01-13T10:22:46,0101000000624A668119E506413BD2254252522541,POINT(187555.188183385 698665.129194803),UNS4263W,4250127C5A68C,0101000020F7070000FC3EA667090307417B859769A1652541,POINT(188513.175610058 701136.706234142)
1776,135,2020-01-13T10:24:02,010100000050C686CF83DD0641924FBD362B462541,POINT(187312.476331281 697109.606913077),UNS0248T,4250127C509B3,0101000020F7070000F297D1BD4D070741FE54BB1CC3112541,POINT(188649.717684924 690401.55611673)
1777,135,2020-01-13T10:28:37,0101000000053B63EF6FEA0641957198DB17202541,POINT(187725.991888486 692235.928897428),UNS0805L,4250127C5E1AB,0101000020F7070000107E1438FE140741E460366B501E2541,POINT(189087.777382836 692008.20939925)
1778,135,2020-01-13T10:39:07,0101000000157DEA7E82910641DAC5BD5E49C42441,POINT(184880.311970689 680484.685041602),UTN0174X,42501273906D3,0101000020F707000031C8ADE18FCB0641E2FB9C8024A02441,POINT(186737.985194744 675858.251197692)
1779,135,2020-01-13T10:44:50,01010000007D2105CBD74F06411A032FE290902441,POINT(182778.97413088 673864.441764924),UWE3124K,4250127EE7A08,0101000020F7070000F9851AF62A060741172C91F7C46B2441,POINT(188613.370167777 669154.483529451)
1780,137,2020-01-13T07:04:00,01010000002AF64E77A46A0A41CBE4F7E4BEB72641,POINT(216404.558256076 744415.447203779),UNC4941I,4250127A7C10A,0101000020F7070000EAD812BD40340941F31108E745B42641,POINT(206472.092321105 743970.951233445)
1781,137,2020-01-13T07:13:38,0101000000E859BD95FCF109415AAAE22D2FA92641,POINT(212543.573115065 742551.589619945),UIN4502S,4250127A8AFDE,0101000020F70700002BFC6BB9567D094170268EE9A6E12641,POINT(208810.840537996 749779.456162645)
1782,137,2020-01-13T07:18:55,01010000000DC0D16942920941744096182CA02641,POINT(209480.301669598 741398.04802133),UNC4386T,4250127A8AB57,0101000020F7070000972DD084470909412FA9AAA156BE2641,POINT(205096.939850193 745259.315755164)
1783,137,2020-01-13T07:23:42,0101000000F64E90862C420941FB4D0A82D1932641,POINT(206917.565704934 739816.753984868),UNC4354T,4250127A7AA17,0101000020F707000066CA213C089E084129FAD3C092AD2641,POINT(201665.029361325 743113.376617258)
1784,137,2020-01-13T07:33:37,01010000009EA18A17E8BA08413F1A952FE2A12641,POINT(202589.011494887 741617.092934437),UNC0516W,4250127A7142E,0101000020F7070000FB212462084608411A0CC8FD2BBC2641,POINT(198849.04792048 744981.995666865)
1785,137,2020-01-13T07:34:27,0101000000E5E61964A1AD08416C118BF384A22641,POINT(202164.173877529 741698.47567038),UMN4631T,4250127A7B4E9,0101000020F70700006985DEC9A3900841EF417F6DB7B72641,POINT(201236.473568957 744411.713861523)
1786,137,2020-01-13T07:49:59,0101000000A835CDBB0B3F09415C8FC23546722641,POINT(206817.4667 735523.105),UNC4328X,4250127A7A917,0101000020F7070000D425C0BB831C0941CFCBCDD86DAF2641,POINT(205712.466675087 743350.9234451)
1795,139,2020-01-13T09:18:00,01010000002AF64E77A46A0A41CBE4F7E4BEB72641,POINT(216404.558256076 744415.447203779),UMN4833W,42501274DBCD0,0101000020F7070000A8AB755043720B418EBB55573DC62641,POINT(224840.414286939 746270.670575963)
1796,139,2020-01-13T09:33:35,01010000008398BBD27D480A41CEEB39880D2A2741,POINT(215311.727896873 759046.766066903),UNC1810J,42501273046BD,0101000020F70700001359813C90190A4114FA7E53F25F2741,POINT(213810.029543587 765945.163078132)
1797,139,2020-01-13T09:38:58,0101000000C74F390B4C2D0A41F0A18150CC552741,POINT(214441.505480407 764646.157239018),UIN4671T,425012730B679,0101000020F7070000ED5F5576E7CC0A41D7AADB4D7A1D2741,POINT(219548.932780027 757437.152066554)
1798,139,2020-01-13T09:40:54,010100000012A79D42CC160A415549E89011662741,POINT(213721.532527261 766728.783022205),UNC1810T,42501273046B7,0101000020F70700001359813C90190A4114FA7E53F25F2741,POINT(213810.029543587 765945.163078132)
1799,139,2020-01-13T09:41:30,0101000000DBFDCCDE74190A418691AF4C886B2741,POINT(213806.608789428 767428.149776981),UMN4692R,42501272FB749,0101000020F7070000DBAF7BB13E6F0A4115664034A1B52741,POINT(216551.836661695 776912.602053824)
1800,139,2020-01-13T09:43:26,0101000000FA17852C05150A41C628D782CB7C2741,POINT(213664.646738231 769637.755547785),UNC4384J,425012731AB49,0101000020F70700009DE4604FC8E20A4191D774596FAE2741,POINT(220249.038759028 775991.674719559)
1801,139,2020-01-13T09:47:20,0101000000D9CD3B07112E0A415F0EC583FF9D2741,POINT(214466.128532036 773887.757362794),UNC4048K,42501272F9E20,0101000020F70700001D5586D907280A4116CE88816BA92741,POINT(214272.98121325 775349.752996864)
1836,147,2020-01-13T08:55:00,01010000000D617E9015410841B335834081B52641,POINT(198690.695553549 744128.626001051),UNC4103V,4250127A8A04B,0101000020F7070000817D64C64929094171799862D2D12641,POINT(206121.221871357 747753.192569537)
1837,147,2020-01-13T08:59:11,010100000015E0DC8F580808417A692FD731A62641,POINT(196875.070245505 742168.9202836),UNC0554W,4250127A715AA,0101000020F70700002B889876037A0841EC136A7F60AC2641,POINT(200512.432908119 742960.248856185)
1838,147,2020-01-13T09:03:16,0101000000F7726F5F3110084181A3FE5C0A892641,POINT(197126.171599291 738437.181630239),UNC0568W,4250127A71636,0101000020F7070000DFB15FEC9AF10741FD573C47A2CD2641,POINT(196147.365416898 747217.139132261)
1839,147,2020-01-13T09:07:44,010100000000EF919BA9180841DD2F5A3222692641,POINT(197397.20096194 734353.098344322),UNC4337X,4250127A7A971,0101000020F70700006B51F72AACF60741D77C3C8CDD982641,POINT(196309.520979534 740462.773898984)
1840,147,2020-01-13T09:08:24,010100000032CDE6D03A150841F01ED5AA60642641,POINT(197287.352002719 733744.333657233),UIN4617R,4250127A7B45B,0101000020F7070000F1AE4F3B3B3A0841CBB595A52CB12641,POINT(198471.403960578 743574.323407823)
1841,147,2020-01-13T09:09:27,01010000006A0B8B52BC0A08417E612FCB345D2641,POINT(196951.540304269 732826.396845862),UNC4116R,4250127A7A0C9,0101000020F7070000DEC1184CFF4D084107C6ED4502A02641,POINT(199103.912156596 741377.136579693)
1842,147,2020-01-13T09:09:57,0101000000CA87B71E4206084179EE7CB4B6592641,POINT(196808.264998494 732379.352515652),UNC4337V,4250127A7A96F,0101000020F70700006B51F72AACF60741D77C3C8CDD982641,POINT(196309.520979534 740462.773898984)
1843,147,2020-01-13T09:11:06,0101000000B92168BE52020841B159307E65512641,POINT(196682.342972053 731314.746462634),UNC4216X,4250127C6A4B7,0101000020F70700006E64D181E953084155148029E53A2641,POINT(199293.188387665 728434.581055293)
1847,149,2020-01-13T08:07:00,01010000002AF64E77A46A0A41CBE4F7E4BEB72641,POINT(216404.558256076 744415.447203779),UIN0793S,4250127A71EFC,0101000020F7070000A74EDC4D3FB509418F154E03FE972641,POINT(210599.913017859 740351.00645511)
1848,149,2020-01-13T08:15:06,010100000011C80ECEAA3E0A41A8D70AB8FAD92641,POINT(214997.350614131 748797.359457721),UIN0793T,4250127A71EFD,0101000020F7070000A74EDC4D3FB509418F154E03FE972641,POINT(210599.913017859 740351.00645511)
1849,149,2020-01-13T08:20:26,010100000071BC05F96C6E0A416448D400CBF42641,POINT(216525.621592972 752229.501619589),UNC0537K,4250127A814FA,0101000020F7070000772C190B535B094112603D6D5FD12641,POINT(207722.380419109 747695.713358881)
1850,149,2020-01-13T08:25:00,0101000000832538B4C9880A415A0F85B5A40C2741,POINT(217369.212997716 755282.354530792),UNC4029R,4250127309D63,0101000020F70700005FE28953720B0B4186922EB494312741,POINT(221550.290790337 760010.351917819)
1851,149,2020-01-13T08:31:06,010100000035BF55133F410A417A32AE0871222741,POINT(215079.884440893 758072.516954019),UNC4029I,4250127309D6A,0101000020F70700005FE28953720B0B4186922EB494312741,POINT(221550.290790337 760010.351917819)
1852,149,2020-01-13T08:34:14,010100000021CEE9F8444E0A417BA3A784AA332741,POINT(215496.621539698 760277.259091481),UNN4550J,425012730B1C5,0101000020F7070000A884C6E64D3E0B41A99E9DF8602E2741,POINT(223177.737683331 759600.485577543)
1853,149,2020-01-13T08:38:29,01010000001943276A69360A41078564B65F482741,POINT(214733.176832699 762927.856235654),UNC4006K,4250127309C7C,0101000020F707000028595FCC832C0A4152891316654F2741,POINT(214416.474791237 763826.543117801)
1854,149,2020-01-13T08:39:06,0101000000FD8CE237A62B0A41AD89A729AF4A2741,POINT(214388.77728758 763223.581356337),UNC4126I,42501272FA134,0101000020F7070000511F96BAD3AE09415C6EC64BD98C2741,POINT(210394.466106648 771692.647998284)
1855,149,2020-01-13T08:44:00,0101000000090995CF59190A413ECFEBBC7E632741,POINT(213803.226358481 766399.368986584),UNC4876J,42501272FBE81,0101000020F707000087D25BD4C7830941364A5856F96C2741,POINT(209016.978690762 767612.668642348)
1856,149,2020-01-13T08:50:17,0101000000F20B0094A21A0A411B48CB280E862741,POINT(213844.322265714 770823.079675916),UNC0606V,42501272F17B1,0101000020F70700006EEB3F29FF8F09414476EC57ED602741,POINT(209407.895141448 766070.671725937)
1857,149,2020-01-13T08:50:38,0101000000440161F7FD1C0A41B94AE755F1872741,POINT(213919.745790491 771064.667780242),UNC4006W,4250127309C82,0101000020F707000028595FCC832C0A4152891316654F2741,POINT(214416.474791237 763826.543117801)
1858,150,2020-01-13T07:31:00,01010000002AF64E77A46A0A41CBE4F7E4BEB72641,POINT(216404.558256076 744415.447203779),UNN4209R,4250127AAA46B,0101000020F707000016774F1800070A411B18930B2AAC2641,POINT(213216.011870318 742933.022606614)
1859,150,2020-01-13T07:31:42,01010000001A17EDDD6B5E0A4126D2333B77BA2641,POINT(216013.48336237 744763.615629737),UNC4260K,4250127A8A668,0101000020F7070000300B0BB8527B0941A3B3AE951AE92641,POINT(208746.339864814 750733.292348493)
1860,150,2020-01-13T07:40:42,0101000000B46C8FDDBAD70941424E6F098BA42641,POINT(211703.358183717 741957.51842732),UNE4377V,4250127A9AAFF,0101000020F70700003ECDE9655E440A4147795FCD2C6B2641,POINT(215179.799762348 734614.401119032)
1861,150,2020-01-13T07:47:44,01010000005BAB24DF734609413C2C58A5DE942641,POINT(207054.48395666 739951.32293833),UIN0482W,4250127A812DA,0101000020F70700000D525ADC470C0941D6544C403FCB2641,POINT(205192.982594148 746911.625582362)
1862,150,2020-01-13T07:48:27,0101000000C8C63A8B484F0941D04EFE377A912641,POINT(207337.067983201 739517.10936209),UIN0482R,4250127A812D5,0101000020F70700000D525ADC470C0941D6544C403FCB2641,POINT(205192.982594148 746911.625582362)
1863,150,2020-01-13T07:54:51,0101000000DE718A0E58AD0941302AA9D380772641,POINT(210347.0071 736192.4134),UNC4305U,4250127A9DEFD,0101000020F7070000F233E02938D70941D1ECBA221B3B2641,POINT(211687.020447164 728461.567832375)
